Id,SalePrice,Neighborhood,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleCondition,Corner,CulDSac,FR2,FR3,Inside,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,1Fam,2Fam,Twnhs,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Hip,Others,BrkCmn,BrkFace,None,Stone,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010
684,285000,CollgCr,90.0,11248,1,0.0,0,1,1,1,9,5,5,5,1,215.0,4,3,4.0,3.0,2.0,6.0,1059,1.0,0,567,1626,1,5,1,1.0,1668,0,0,1668,1,0,2,0,3,1,4,7,1,3.0,3,702,3.0,3.0,2,257,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
685,221000,NoRidge,58.0,16770,1,0.0,0,1,1,1,7,5,12,12,1,30.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,1195,1195,1,4,1,1.0,1195,644,0,1839,0,0,2,1,4,1,3,7,0,3.0,2,486,3.0,3.0,2,0,81,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
686,207500,StoneBr,0.0,5062,1,0.0,0,1,1,1,7,5,23,23,1,0.0,4,3,4.0,3.0,1.0,6.0,828,2.0,182,180,1190,1,4,1,1.0,1190,900,0,2090,1,0,2,0,3,1,4,6,1,3.0,2,577,3.0,3.0,2,219,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
687,227875,Somerst,84.0,10207,1,0.0,1,1,1,1,7,6,0,0,1,0.0,4,3,4.0,3.0,0.0,1.0,0,1.0,0,874,874,1,5,1,1.0,874,887,0,1761,0,0,3,0,3,1,4,7,0,3.0,2,578,3.0,3.0,2,144,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
688,148800,Somerst,0.0,5105,1,0.0,0,1,1,1,7,5,3,3,1,0.0,4,3,4.0,3.0,0.0,6.0,239,1.0,0,312,551,1,5,1,1.0,551,551,0,1102,0,0,2,1,2,1,4,4,0,1.0,2,480,3.0,3.0,2,0,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
689,392000,StoneBr,60.0,8089,1,0.0,1,0,1,1,8,6,0,0,1,0.0,4,3,4.0,3.0,2.0,6.0,945,1.0,0,474,1419,1,5,1,1.0,1419,0,0,1419,1,0,2,0,2,1,4,7,1,2.0,2,567,3.0,3.0,2,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
690,194700,NridgHt,61.0,7577,1,0.0,0,1,1,1,6,5,2,1,1,256.0,4,3,4.0,3.0,2.0,5.0,20,1.0,0,1342,1362,1,5,1,1.0,1362,0,0,1362,0,0,2,0,2,1,4,6,1,2.0,2,460,3.0,3.0,2,192,28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
691,141000,CollgCr,0.0,4426,1,0.0,1,1,1,1,6,5,4,4,1,147.0,4,3,4.0,3.0,3.0,6.0,697,1.0,0,151,848,1,5,1,1.0,848,0,0,848,1,0,1,0,1,1,4,3,1,2.0,2,420,3.0,3.0,2,149,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
692,755000,NoRidge,104.0,21535,1,0.0,0,1,1,1,10,6,13,12,0,1170.0,5,3,5.0,3.0,3.0,6.0,1455,1.0,0,989,2444,1,5,1,1.0,2444,1872,0,4316,0,1,3,1,4,1,5,10,2,3.0,3,832,3.0,3.0,2,382,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
693,335000,Timber,42.0,26178,1,0.0,0,1,1,0,7,5,17,16,1,293.0,4,3,4.0,3.0,3.0,6.0,965,1.0,0,245,1210,1,5,1,1.0,1238,1281,0,2519,1,0,2,1,4,1,4,9,2,2.0,2,628,3.0,3.0,2,320,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
694,108480,OldTown,60.0,5400,1,0.0,1,1,1,0,5,6,85,38,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,1073,1073,1,5,1,1.0,1073,0,0,1073,0,0,1,0,2,1,3,4,0,1.0,1,326,3.0,3.0,2,0,0,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
695,141500,BrkSide,51.0,6120,1,0.0,1,1,1,1,5,6,73,59,1,0.0,3,2,3.0,3.0,0.0,1.0,0,1.0,0,927,927,1,3,1,1.0,1067,472,0,1539,0,0,1,1,3,1,3,5,0,1.0,2,576,3.0,3.0,2,112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
696,176000,Timber,54.0,13811,1,0.0,0,1,1,1,6,6,19,19,1,72.0,3,3,4.0,4.0,0.0,6.0,980,2.0,40,92,1112,1,4,1,1.0,1137,0,0,1137,1,0,2,0,2,1,4,5,1,1.0,2,551,3.0,3.0,2,125,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
697,89000,BrkSide,50.0,6000,1,0.0,1,1,1,1,5,7,85,56,1,0.0,3,3,3.0,3.0,0.0,2.0,616,1.0,0,0,616,1,4,1,1.0,616,0,0,616,0,0,1,0,2,1,3,4,0,1.0,1,205,3.0,3.0,2,0,0,129,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
698,123500,Edwards,57.0,6420,1,0.0,0,1,1,1,5,7,54,54,1,0.0,3,3,5.0,4.0,1.0,2.0,210,5.0,551,219,980,1,2,1,0.0,1148,0,0,1148,0,1,1,0,2,1,3,6,0,1.0,1,308,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
699,138500,Sawyer,65.0,8450,1,0.0,1,1,1,1,5,8,45,1,1,0.0,3,4,3.0,3.0,0.0,6.0,553,4.0,117,224,894,1,5,1,1.0,894,0,0,894,1,0,1,0,3,1,3,5,1,1.0,1,336,3.0,3.0,2,416,144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700,196000,Somerst,59.0,4282,1,1.0,0,1,1,1,7,5,4,4,1,0.0,4,3,4.0,3.0,1.0,6.0,16,1.0,0,1375,1391,1,5,1,1.0,1391,0,0,1391,0,0,2,0,2,1,4,5,0,2.0,2,530,3.0,3.0,2,156,158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
701,312500,Timber,85.0,14331,1,0.0,1,1,1,1,8,5,4,4,1,630.0,4,3,5.0,3.0,3.0,6.0,1274,1.0,0,526,1800,1,5,1,1.0,1800,0,0,1800,1,0,2,0,3,1,4,7,1,3.0,3,765,3.0,3.0,2,270,78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
702,140000,NWAmes,80.0,9600,1,0.0,1,1,1,1,7,5,37,37,1,168.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,1164,1164,1,3,1,1.0,1164,0,0,1164,0,0,1,1,3,1,3,6,0,1.0,2,528,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
703,361919,StoneBr,82.0,12438,1,0.0,0,1,1,1,8,5,0,0,1,466.0,5,3,5.0,4.0,0.0,1.0,0,1.0,0,1234,1234,1,5,1,1.0,1264,1312,0,2576,0,0,2,1,4,1,5,10,1,3.0,3,666,3.0,3.0,2,324,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
704,140000,OldTown,76.0,7630,1,0.0,1,1,1,1,5,9,110,14,1,0.0,3,4,4.0,3.0,0.0,1.0,0,1.0,0,360,360,1,4,1,1.0,1032,780,0,1812,0,0,2,0,4,2,4,8,1,1.0,2,672,3.0,3.0,0,344,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
705,213000,CollgCr,70.0,8400,1,0.0,1,1,1,1,7,5,6,5,1,109.0,4,3,4.0,3.0,2.0,6.0,712,1.0,0,761,1473,1,5,1,1.0,1484,0,0,1484,1,0,2,0,3,1,4,7,0,2.0,2,606,3.0,3.0,2,0,35,0,144,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
706,55000,IDOTRR,70.0,5600,1,0.0,1,1,1,1,4,5,80,60,1,0.0,2,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,1,1.0,372,720,0,1092,0,0,2,0,3,2,2,7,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
707,302000,ClearCr,0.0,115149,1,0.0,0,0,1,0,7,5,36,5,1,351.0,3,3,4.0,3.0,3.0,6.0,1219,1.0,0,424,1643,1,3,1,1.0,1824,0,0,1824,1,0,2,0,2,1,4,5,2,1.0,2,739,3.0,3.0,2,380,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
708,254000,NridgHt,48.0,6240,1,0.0,1,1,1,1,8,5,3,3,1,176.0,4,3,4.0,3.0,0.0,6.0,863,1.0,0,461,1324,1,5,1,1.0,1324,0,0,1324,1,0,2,0,2,1,4,6,1,3.0,2,550,3.0,3.0,2,192,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
709,179540,Gilbert,65.0,9018,1,0.0,0,1,1,1,7,5,0,0,1,0.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,728,728,1,5,1,1.0,728,728,0,1456,0,0,2,1,3,1,4,8,1,3.0,2,400,3.0,3.0,2,100,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
710,109900,Sawyer,0.0,7162,1,0.0,0,1,1,1,5,7,42,42,1,41.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,876,876,1,3,1,1.0,904,0,0,904,0,0,1,0,3,1,3,6,0,1.0,1,408,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
711,52000,BrkSide,56.0,4130,1,0.0,0,1,1,1,3,6,73,5,1,0.0,4,3,3.0,3.0,0.0,1.0,0,1.0,0,270,270,1,4,1,1.0,729,0,0,729,0,0,1,0,2,1,3,5,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
712,102776,IDOTRR,66.0,8712,1,1.0,1,0,1,0,4,7,110,60,1,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,859,859,1,4,1,1.0,859,319,0,1178,0,0,1,0,2,1,3,7,0,2.0,1,384,3.0,3.0,0,68,0,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
713,189000,StoneBr,40.0,4671,1,0.0,0,0,1,1,8,5,20,19,1,0.0,4,3,4.0,3.0,1.0,6.0,767,1.0,0,461,1228,1,4,1,1.0,1228,0,0,1228,1,0,2,0,2,1,4,5,1,3.0,2,472,3.0,3.0,2,168,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
714,129000,BrkSide,60.0,9873,1,0.0,1,1,1,1,4,5,36,36,1,160.0,3,3,3.0,3.0,2.0,5.0,789,1.0,0,171,960,0,3,0,1.0,960,0,0,960,1,0,1,0,3,1,3,6,0,1.0,2,576,3.0,3.0,2,0,288,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
715,130500,Sawyer,0.0,13517,1,0.0,0,1,1,1,6,8,34,5,1,289.0,4,3,3.0,3.0,0.0,6.0,533,1.0,0,192,725,1,5,1,1.0,725,754,0,1479,0,0,2,1,3,1,4,6,0,2.0,2,475,3.0,3.0,2,0,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
716,165000,NWAmes,78.0,10140,1,0.0,1,1,1,1,6,5,35,35,1,174.0,3,3,4.0,3.0,0.0,1.0,0,1.0,0,1064,1064,1,3,1,1.0,1350,0,0,1350,0,0,2,0,3,1,3,7,1,2.0,2,478,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
717,159500,OldTown,60.0,10800,1,1.0,1,0,1,1,7,8,117,9,1,0.0,3,4,3.0,3.0,0.0,1.0,0,1.0,0,718,718,1,5,1,1.0,1576,978,0,2554,0,0,1,1,3,1,3,8,0,1.0,2,704,3.0,3.0,1,0,48,143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
718,157000,NWAmes,80.0,10000,1,0.0,1,1,1,1,5,6,35,8,1,0.0,3,3,4.0,3.0,0.0,4.0,1084,1.0,0,92,1176,1,4,1,1.0,1178,0,0,1178,0,1,1,1,3,1,4,5,1,1.0,2,439,3.0,3.0,2,224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
719,341000,NoRidge,96.0,10542,1,0.0,1,1,1,1,7,5,15,14,1,651.0,4,3,4.0,3.0,3.0,6.0,1173,1.0,0,138,1311,1,5,1,1.0,1325,1093,0,2418,1,0,2,1,3,1,4,9,1,2.0,3,983,3.0,3.0,2,250,154,216,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
720,128500,CollgCr,69.0,9920,1,0.0,0,1,1,1,5,6,37,37,1,0.0,3,3,4.0,3.0,3.0,5.0,523,1.0,0,448,971,1,3,1,1.0,971,0,0,971,0,0,1,1,3,1,3,5,1,1.0,1,300,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
721,275000,StoneBr,0.0,6563,1,0.0,0,0,1,0,8,5,21,21,1,0.0,4,3,4.0,3.0,3.0,6.0,1148,1.0,0,594,1742,1,3,1,1.0,1742,0,0,1742,1,0,2,0,2,1,4,5,1,2.0,2,564,3.0,3.0,2,114,28,234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
722,143000,CollgCr,0.0,4426,1,0.0,1,1,1,1,6,5,6,6,1,169.0,4,3,4.0,3.0,2.0,6.0,662,1.0,0,186,848,1,5,1,1.0,848,0,0,848,1,0,1,0,1,1,4,3,0,2.0,2,420,3.0,3.0,2,160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
723,124500,NAmes,70.0,8120,1,0.0,1,1,1,1,4,7,39,39,1,0.0,3,4,3.0,3.0,0.0,5.0,191,1.0,0,673,864,1,5,1,1.0,864,0,0,864,0,0,1,0,3,1,3,5,0,1.0,2,463,3.0,3.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
724,135000,Edwards,60.0,8172,1,0.0,1,1,1,1,4,6,54,36,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,941,941,1,5,1,1.0,997,473,0,1470,0,0,2,0,4,1,3,7,0,1.0,1,548,3.0,3.0,2,0,0,0,0,156,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
725,320000,Edwards,86.0,13286,1,0.0,0,1,1,1,9,5,2,1,1,340.0,5,3,5.0,3.0,0.0,6.0,1234,1.0,0,464,1698,1,5,1,1.0,1698,0,0,1698,1,0,2,0,3,1,5,8,1,3.0,3,768,3.0,3.0,2,327,64,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
726,120500,NAmes,60.0,6960,1,0.0,1,1,1,1,4,6,39,39,1,0.0,3,3,3.0,3.0,0.0,5.0,375,4.0,239,250,864,1,3,1,1.0,864,0,0,864,0,0,1,0,3,1,4,5,0,1.0,2,660,3.0,3.0,2,96,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
727,222000,Crawfor,0.0,21695,1,0.0,0,1,1,1,6,9,21,2,1,260.0,4,4,4.0,3.0,0.0,6.0,808,1.0,0,72,880,1,5,1,1.0,1680,0,0,1680,1,0,2,0,3,1,4,5,1,3.0,2,540,3.0,3.0,2,292,44,0,182,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
728,194500,CollgCr,64.0,7314,1,0.0,1,1,1,1,7,5,2,2,1,82.0,4,3,4.0,3.0,2.0,6.0,724,1.0,0,508,1232,1,5,1,1.0,1232,0,0,1232,1,0,2,0,2,1,4,6,0,2.0,2,632,3.0,3.0,2,132,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
729,110000,NAmes,85.0,11475,1,0.0,1,1,1,1,5,5,51,51,1,95.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,1584,1584,1,3,1,1.0,1776,0,0,1776,1,0,2,0,4,2,3,9,0,1.0,3,888,3.0,3.0,2,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
730,103000,IDOTRR,52.0,6240,1,1.0,1,1,1,1,4,5,84,59,1,0.0,3,3,3.0,3.0,0.0,4.0,152,1.0,0,628,780,1,3,1,0.0,848,0,360,1208,0,0,1,0,2,1,3,5,0,1.0,2,539,3.0,3.0,2,0,23,112,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
731,236500,StoneBr,39.0,5389,1,0.0,0,1,1,1,8,5,15,14,1,0.0,4,3,4.0,3.0,0.0,6.0,1180,1.0,0,415,1595,1,5,1,1.0,1616,0,0,1616,1,0,2,0,2,1,4,5,1,2.0,2,608,3.0,3.0,2,237,152,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
732,187500,Timber,73.0,9590,1,0.0,0,1,1,1,7,5,4,4,1,442.0,4,3,5.0,3.0,2.0,6.0,786,1.0,0,82,868,1,5,1,1.0,1146,0,0,1146,1,0,2,0,3,1,4,6,1,3.0,2,438,3.0,3.0,2,160,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
733,222500,CollgCr,75.0,11404,1,0.0,0,1,1,1,7,5,10,9,1,202.0,4,3,4.0,3.0,2.0,5.0,252,1.0,0,901,1153,1,5,1,1.0,1153,878,0,2031,0,0,2,1,3,1,4,8,1,3.0,2,541,3.0,3.0,2,192,84,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
734,131400,Sawyer,80.0,10000,1,0.0,1,1,1,1,5,6,48,26,1,0.0,3,3,3.0,3.0,0.0,4.0,594,1.0,0,270,864,1,5,1,1.0,1144,0,0,1144,1,0,1,0,3,1,3,6,1,2.0,1,264,3.0,3.0,2,165,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
735,108000,Sawyer,0.0,8978,1,0.0,0,1,1,1,5,5,39,39,1,0.0,3,3,3.0,3.0,0.0,1.0,0,1.0,0,948,948,1,3,1,1.0,948,0,0,948,0,0,1,0,3,1,3,6,0,1.0,1,300,3.0,3.0,2,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
